Date,Tweet,Overall_Sentiment_Score
10/09/2024,rt thedillononx want kamala harris win want donald trump win yes want jill stein win,0.9432
10/09/2024,rt catturd2 trump fire morning,-0.34
10/09/2024,rt ronnieluceronm president trump giving free rooms trump doral hotel lineman getting ready help people florida,0.872
10/09/2024,rt elonmusk administration openly bragged opening border stopping wall construction,-0.1531
10/09/2024,rt gunthereagleman kamala harris incompetent https,-0.4767
10/09/2024,rt tuckercarlson elon musk elon musk donald trump providing starlink victims hurricane,-0.3182
10/09/2024,rt mjfree x delete jeff powerful tirade trump https,0.4215
10/09/2024,rt walshfreedom another thing kamala harris good person decent person donald trump utterly horrible human,-0.2247
10/09/2024,rt lrozen writes saudi crown prince bin salman aide bring bag 50 burner phones pulling,0.0
10/09/2024,rt reallyamerican1 awesome young folks dropping harris messages home depot classic dad wo,0.6249
10/09/2024,rt truefactsstated donald trump traitor must held accountable https,0.0
10/09/2024,rt gtconway3d imagine learned today kamala harris regular conversations vladimir putin sent,0.0
10/09/2024,rt davidicke nearly 37 million views likes post vacuous meaningless flannel translated means stand,-0.0258
10/09/2024,gunthereagleman xtexasgirlx trump even know saying completely lost mind recently said addressing crap rallies democracts controlling whether implying storms hurricanes caused hilarious desperate,-0.5849
10/09/2024,rt kamalahq q would major changes harris administration vice president harris obviously joe biden also,0.0
10/09/2024,rt walshfreedom another thing kamala harris good person decent person donald trump utterly horrible human,-0.2247
10/09/2024,rt jimstewartson received video anyone know fellow night j6 says hanging,0.0
10/09/2024,rt ðÿ proud black trump supporter american small businesses owner create fight,0.5719
10/09/2024,rt mtgrepp holy sh peter doocy exposed kamala response hurricane helene also giving billions,0.2732
10/09/2024,rt kelliemeyernews campaign event sen bob casey philadelphia president biden brought reporting new,0.0
10/09/2024,rt kamalahq msnbc harris campaign released new campaign ad record time got biggest october surprise,0.2732
10/09/2024,rt bryanbehar kamala harris recently interviewed howard stern smiley daddy barnes amp stephen,0.4019
10/09/2024,rt ronnieluceronm president trump giving free rooms trump doral hotel lineman getting ready help people florida,0.872
10/09/2024,rt chbrkr bob woodward disclosed trump 7 private phone calls putin one right stole classified,0.0
10/09/2024,rt considering electing person literally stupid kamala harris highest office,-0.5267
10/09/2024,rt calltoactivism ðÿ howard stern trump wins god forbid would feel safe country kamala harris howard,0.7506
10/09/2024,rt conservbrief propaganda finest 60 minutes edited interview kamala harris remove word salad,-0.25
10/09/2024,rt acyn walz reporting donald trump many seven private phone calls vladimir putin guarantee,0.25
10/09/2024,rt brycemlipscomb notice nicoleshanahan said looks like place trumps administration hopefully running,0.6369
10/09/2024,rt ronfilipkowski eric trump appointed deputy sheriff lucie county controversial sheriff election,-0.2023
10/09/2024,donald trump jd vance lot like opening pandora box,0.3612
10/09/2024,ao nivel trump que dupla de tristes,0.0
10/09/2024,rt mtgrepp holy sh donald trump posted truth dropped cbs ðÿ ðÿ 60 minutes actively deceiving,0.296
10/09/2024,rt trending legendary nfl wr antonio brown announced today registering new voters presidential,0.0
10/09/2024,rt helenavillarrt le han hecho una entrevista kamala harris en el programa como le ha ido bastante mal la cbs ha,0.5859
10/09/2024,rt bluhue123 going vote team november yes ðÿ https,0.4019
10/09/2024,rt newsmax vice president kamala harris appearance view unable name decision would made differently,0.0
10/09/2024,rt foxnews cbs minutes airs two different answers vp harris question https,0.0
10/09/2024,rt governorkayivey led letter 24 governors president joe biden vice president kamala harris express,0.0
10/09/2024,rt defiyantlyfree abc telling donald trump lying fema response strange earlier report,-0.6369
10/09/2024,rt chuckcallesto trump responds fury biden harris hurricane response https,-0.5719
10/09/2024,rt piperk ugh trump took sensitive british naval secrets likely gave putin prosecuted,-0.6597
10/09/2024,rt joncoopertweets new documentary trump administration family separation policy air election day,0.0
10/09/2024,rt theinrich22 omg went ya got ta love x total ðÿ free speech trump two attempted,0.8307
10/09/2024,rt kamalahq gov walz trump keeps saying weird tell people numerous times weird might,-0.34
10/09/2024,rugby4912 spacex starlink tmobile fcc stuff purely get trump votes space nazi knows exactly tricking like trump power money evil https,-0.4215
10/09/2024,rt courthousenews trump administration undermined fbi investigation kavanaugh sexual assault claims senate report benjaminsweiss,-0.743
10/09/2024,rt mjfree x delete jeff powerful tirade trump https,0.4215
10/09/2024,rt gabylob subtitulado al trump cita los derechos de israel https,0.0
10/09/2024,rt sxdoc georgia elections board votes subpoena fulton county 2020 election records raffensperger kemp finally exposed,-0.0772
10/09/2024,rt ronnieluceronm president trump giving free rooms trump doral hotel lineman getting ready help people florida,0.872
10/09/2024,rt calltoactivism watch one video tonight decide share let one kamala harris howard stern show,0.296
10/09/2024,rt jeremyfromga telling trump sent vladimir putin covid machines medical shit,-0.5574
10/09/2024,rt disrespectedthe trump even need pay ads point let kamala speak https,-0.1027
10/09/2024,rt realalexjones treason alert admin control hurricanes helene milton using pentagon weather,-0.1779
10/09/2024,trump lying inflation https,-0.5267
10/09/2024,defiantls qualified wash donald shorts,0.0
10/09/2024,thisðÿ https,0.0
10/09/2024,acyn pro trump point even acknowledging person rights body opinion count nothing,0.0
10/09/2024,rt breaking rally today 14m live viewers exceeding 22m total views less 12 hours leaving,0.0
10/09/2024,rt alojjola ðÿ trump wywiadu ðÿ ðÿ ðÿ ðÿ z kandydatem na prezydenta,0.0
10/09/2024,rt tiffmoodnukes megyn kelly nails trump use ad view done something differently,0.0
10/09/2024,rt atrupar jeanine say women fence regarding donald trump president melania trump well,0.2732
10/09/2024,rt mjfree x delete jeff powerful tirade trump https,0.4215
10/09/2024,rt therickwilson kamala harris stand dictators trump kneel ask want fast slow,0.0772
10/09/2024,rt projectlincoln seen trump cozy dictators since start presidency loyal america,0.4767
10/09/2024,rt kk131066 thing american life human life equally precious whether outside https,0.5719
10/09/2024,https,0.0
10/09/2024,elon musk showing us trump smart choice,0.4019
10/09/2024,rt development letter arizona state university arizona college students alumni emergency,-0.3818
10/09/2024,rt kamalahq trump acknowledges haitian migrants springfield ohio legally says illegal immigrants,-0.4939
10/09/2024,fbawoman1956 eww cheap drunk,-0.34
10/09/2024,trump secretly sent covid tests putin 2020 shortage new book says https,-0.25
10/09/2024,rt jgwestdi huge journalistic scandal waiting comment able verify things,-0.1531
10/09/2024,donald trump,0.0
10/09/2024,rt behizytweets patriots wisconsin something totally unprecedented right project called move needle going,0.0
10/09/2024,rt stevelovesammo truly love ron desantis put kamala harris place hurricane milton wait adults,0.7964
10/09/2024,rt get much worse wipe palestine,-0.4767
10/09/2024,rt jgwestdi huge journalistic scandal waiting comment able verify things,-0.1531
10/09/2024,rt jojofromjerz according bob new book joe biden calls trump fucking president,0.0
10/09/2024,rt defiyantlyfree million years would never get vote kamala harris informed voter dangerous voter,-0.4767
10/09/2024,rt therichfromcali kamala harris likely win popular vote unfair system determines next president,0.5423
10/09/2024,rt gragedustin new york times general election poll florida dropped today ðÿ ðÿ trump 55 ðÿ µ harris 41 https,0.0
10/09/2024,rt rpsagainsttrump former prime minister australia malcolm turnbull see trump putin occasions,0.0
10/09/2024,rt realtrumpnewsx agree elon musk saying trump must win save yes https,0.9042
10/09/2024,jentusch like robot repeating phrases never answers question,0.3612
10/09/2024,rt joncoopertweets media press tim walz weeks time visited china 35 years ago,0.0
10/09/2024,rt donald trump disrespects american worker disrespects word god,0.2732
10/09/2024,rt karrasamelia5 breaking kamala says live interview differences biden today kamala harris gave televised,0.0
10/09/2024,rt gailendavid breaking trump offers free lodging including displaced trumpers milton,0.5106
10/09/2024,rt brucewilson trumpy dudes thread monster double cab trucks teeny tiny truck beds,0.0
10/09/2024,hodgetwins looked great trump crumbling,0.6249
10/09/2024,rt bfraser747 believe biden giving everything governor desantis requested hurricane milton b believe,0.34
10/09/2024,rt realxanderxjork elon musk want video shared trying help trump win november would damn shame,0.5267
10/09/2024,rt anyonewantchips turns convicted felon released bond amp ordered break law risk arrest repeatedly,-0.5423
10/09/2024,rt thethe1776 president trump wisconsin rally tells fake news may want keep cameras one,-0.4215
10/09/2024,rt anthonyzenkus kamala harris win wo get enough votes get vote harris throwing vote,0.5859
10/09/2024,chucktodd nbcnews dems dishonest doj lawfare biden harris attempt kill trump twice dc insider says right take left approach immediately biden harris trump maybe time play dirty like dems remove threat,-0.8957
10/09/2024,rt melinda04k support dj trump want follow https,0.4588
10/09/2024,newsmax lol bullshit trump going lose landslide https https,-0.5719
10/09/2024,rt matter stats say matter polls say afford complacent thrilled 63,0.4215
10/09/2024,rt catturd2 trump fire morning,-0.34
10/09/2024,rt thewriterme trend towards https,0.0
10/09/2024,rt breaking incredible moment kamala harris cracked open beer stephen colbert kamala harris showing,0.0
10/09/2024,rt gunthereagleman kamala harris incompetent https,-0.4767
10/09/2024,rt stevenbeschloss trump already causing much damage chaos people places natural disaster,-0.8591
10/09/2024,rt mmpadellan fun fact donald trump never popular vote track lose must abolish electoral,-0.1857
10/09/2024,behizytweets stevshoemaker thank steveygarvey6 asking tough questions amp stating hard facts waste money time amp resources repadamschiff personal amp professional abuse power literally wasted 6 years slandering maligning trump amp family false accusations,-0.8979
10/09/2024,rt rpsagainsttrump vice president harris trump desire dictator admires strongmen gets played,0.7964
10/09/2024,according kamala harris anything things last years know kamala harris lies turn around blame president trump harris biden damage country thoughts ðÿ https,-0.8126
10/09/2024,rt registration closed ballots maricopa county republicans democrats ðÿ,0.0
10/09/2024,rt calltoactivism watch one video tonight decide share let one kamala harris howard stern show,0.296
10/09/2024,rt acnewsitics dead americans stacking freezer trucks donald trump sending covid tests vladimir putin,-0.6486
10/09/2024,rt stb617 trump maga patriotsunite trump2024 patriot ifbap follow fellow patriots ðÿ name,0.0
10/09/2024,rt kamalaharris donald trump put putin american people time time new report says secretly sent,0.0
10/09/2024,rt projectlincoln daughters need protecting donald trump https,0.0
10/09/2024,rt emptywheel reupping news trump keeps chatting putin raise new questions abt putin errand boy viktor,0.0
10/09/2024,defiyantlyfree americans vote trump harris americans always pick criminals rule country time come americans stand pick leader give fuck israel fucking countries americans first,-0.802
10/09/2024,anniefortruth really deserve win must blind faith voted everything still go wrong actual final results finish kamala harris become president america make mistake vote trump,-0.0828
10/09/2024,rt stephenking trump president musk secretary treasury kid rock secretary defense fucked,-0.4767
10/09/2024,rt behizytweets breaking rfk launched open digital forum called policies people citizens,0.128
10/09/2024,rt kamalaharris donald trump put putin american people time time new report says secretly sent,0.0
10/09/2024,rt guardianus trump administration protected brett kavanaugh full fbi investigation https,0.4404
10/09/2024,rt kahlissee trump wants jail americans criticism jews israel first https,-0.4404
10/09/2024,rt walshfreedom another thing kamala harris good person decent person donald trump utterly horrible human,-0.2247
10/09/2024,rt lo ãšltimo una parodia del tema en apoyo la reelecciã³n de donald trump se ha vuelto viral entre la,0.34
10/09/2024,rt walshfreedom another thing kamala harris good person decent person donald trump utterly horrible human,-0.2247
10/09/2024,rt catturd2 trump fire morning,-0.34
10/09/2024,rt https,0.0
10/09/2024,rt brycemlipscomb omfg robertkennedyjr dropped policies people voters united states post,0.4215
10/09/2024,rt trhlofficial contact president amp fema know harris even,0.0
10/09/2024,rt secretarypete let clear beginning entire administration working local state,0.3818
10/09/2024,rt donaldjtrumpjr ðÿ jd vance view asked kamala harris one thing would differently joe biden know says,0.0
10/09/2024,rt autismcapital musk point criticizing kamala harris simply face much larger machine say,-0.3612
10/09/2024,rt swannmarcus89 reached foreseeable endpoint leftist obsession semantics objective reality leftists,-0.25
10/09/2024,rt urocklive1 fact election even close terrible indictment american public idk blame,-0.7096
10/09/2024,oldeworldorder trump fucking left america heap clown harrris exactly think role power vp,0.0
10/09/2024,rt barbrastreisand comments yesterday immigrants bad genes made right fascist,-0.7964
10/09/2024,rt mcfaul trump supports putin dictatorship harris supports zelenskyy democracy,0.6124
10/09/2024,rt trump wins opportunity things government never tried usa,0.7579
10/09/2024,rt robertkennedyjr human costs kamala war truancy https,-0.5994
10/09/2024,rt calltoactivism ðÿ howard stern trump wins god forbid would feel safe country kamala harris howard,0.7506
10/09/2024,rt alanjacobyjr president trump giving free rooms trump doral hotel lineman getting ready help people florida,0.872
10/09/2024,rt lakemonstercl1 eddie exposing kalyin harris https,-0.2732
10/09/2024,pizzajohn1 rondesantis much difference trump kamala stalinist vs maoist,0.0
10/09/2024,rt mattgertz donald trump demanded ultimately got federal investigation john kerry former secretary,-0.2263
10/09/2024,rt genflynn spotted florida harris https,0.0
10/09/2024,rt calltoactivism stephen colbert opening tonight interview kamala harris going get donald trump lose damn,-0.6597
10/09/2024,rt rbreich set record straight trump objectively business failure https,-0.34
10/09/2024,biden harris administration silent israel genocides north gaza part ceasefire deal two tirelessly lying,-0.5267
10/09/2024,rt foxnews cbs minutes airs two different answers vp harris question https,0.0
10/09/2024,rt walshfreedom another thing kamala harris good person decent person donald trump utterly horrible human,-0.2247
10/09/2024,rt ksorbs moment someone says ca believe would vote simply reply voting,0.0
10/09/2024,rt krassenstein sickening according bob woodward trump office height covid americans,-0.5267
10/09/2024,rt grandpadennisp hurricane milton bearing florida hurricane way epic donald trump says big deal,0.0
10/09/2024,rt blackknight10k covid hoax trump sending covid supplies vladimir putin republicans think lied guys,-0.5719
10/09/2024,rt dillyhussain88 donald trump vows kick elected https,0.0
10/09/2024,rt emmarincon senador scottforflorida el de los demã³cratas es nuevo es una vieja idea que ha fracasado cada vez que se ha,0.5859
10/09/2024,surprised,0.2263
10/09/2024,rt politicussarah lawrence without electoral college donald trump would vanished politics november,0.0
10/09/2024,rt realxanderxjork elon musk want video shared trying help trump win november would damn shame,0.5267
10/09/2024,rt awwrnold funny cuz harris false claim accidentally saying great depression instead great recession,0.4939
10/09/2024,rt tribelaw media finally waking story mental fitness https,0.2732
10/09/2024,rt adamparkhomenko get 500 retweets soon possible new ad kamala harris released https,0.0
10/09/2024,rt kamalaforpa richard kelly served marine corps 35 years given much country already refuses sit,0.0
10/09/2024,rt behizytweets jd vance shocked michigan voters revealing illegal migrant children currently,-0.7096
10/09/2024,rt kimdotcom internal polling numbers kamala harris depressing dems forced interviews,-0.6808
10/09/2024,trump cooking putin selling nuclear secrets https,0.0
10/09/2024,rt chrismartzwx today msnbc brought billnye air analysis hurricane milton offer expertise tropical cyclone,0.0
10/09/2024,steamhappy123 gunthereagleman hodgetwins went call daddy silent plea estranged marxist professor father donald j harris well weird call desperate approval implement lifelong marxist teachings america call daddy arent proud,-0.091
10/09/2024,rt anthonyzenkus kamala harris win wo get enough votes get vote harris throwing vote,0.5859
10/09/2024,rt accountablegop jd vance bob woodward reporting trump many 7 calls putin since left office,0.0
10/09/2024,rt jeffreymlevy juliaseymour58 gofundme already raised 7m victims much want bet,-0.25
10/09/2024,rt ronxyz00 trump economy based wind never understood wind know windmills much studied better,0.4404
10/09/2024,rt benshapiro today president trump joins show discuss really thinks 60 minutes interview,0.0
10/09/2024,rt trumprealparody poll believe beat harris november 5th yesðÿ https,0.0
10/09/2024,rt mmpadellan insane trump least 7 conversations putin coincided republican efforts block aid,-0.6808
10/09/2024,rt capksharma servitude putin american people disgraceful sent covid test kits russia americans,0.0
10/09/2024,rt monicaj24677687 smc429 never got hit staged people died started go fund never see dime,-0.5574
10/09/2024,read orban says trump wait inauguration ukraine smartnews https,0.0
10/09/2024,rt bulldoghill donald trump far opted official planning government handover move allows avoid,-0.296
10/09/2024,rt jmrbux2 today wall street journal published oped written vance oped filled debunked lies current,-0.4215
10/09/2024,rt gunthereagleman someone tell kamala harris drinking beer stephen colbert people suffering,-0.4767
10/09/2024,rt vote trump https,0.0
10/09/2024,rt georges73922577 sauf fraude qui est harris finie,0.0
10/09/2024,rt jmichaelwaller higgins confidential human sources dressed trump supporters positioned inside capitol,0.4404
10/09/2024,rt briantylercohen done adamschiff calls republican opponent kowtowing trump steve garvey,0.0
10/09/2024,rt trumpwarroom first lady melaniatrump worries president safety course call threat,-0.5267
10/09/2024,rt hawleymo breaking new whistleblower alleges secret service still providing president trump full protection,0.0
10/09/2024,rt tristansnell breaking remember could find covid tests keep loved ones safe back 2020 trump,0.7783
10/09/2024,rt magacult2 beautiful 1 minute 15 seconds kamala harris torching donald trump usdemocracy https,0.5994
10/09/2024,rt gop higgins asks fbi director wray fbi sent ghost busses filled fbi informants dressed,-0.3182
10/09/2024,rt realstewpeters longer donald j trump https,0.0
10/09/2024,rt ecomarxi olaf scholz supports keir starmer supports kamala harris supports justin trudeau supports emmanuel,0.8402
10/09/2024,rt kamalahq vice president harris announced plan make sure medicare covers elder care lot,0.6705
10/09/2024,rt calltoactivism stephen colbert opening tonight interview kamala harris going get donald trump lose damn,-0.6597
10/09/2024,rt realtrumpnewsx let end donald trump ðÿ kamala harris ðÿ µ make go viral x let go https,0.0
10/09/2024,rt new trump campaign calls 60 minutes release full unedited transcript interview kamala,0.0
10/09/2024,trumprealparody lying let elect trump find,-0.5267
10/09/2024,kavanaugh appointment nullified trump white house cheated get kavanaugh confirmed https,-0.5106
10/09/2024,rt jbthinkin staged assassination attempt question bullet supposedly hit trump hit take,-0.5994
10/09/2024,rt colonelmark4 realmattcouch trump use presidential authority suspend strike immediately 90 days tell,-0.3612
10/09/2024,rt hodgetwins taylor swift work oprah work howard stern work kamala done protect trump,0.5267
10/09/2024,rt stevenbeschloss trump already causing much damage chaos people places natural disaster,-0.8591
10/09/2024,rt catturd2 trump fire morning,-0.34
10/09/2024,rt wallstwolverine musk tiene sentido criticar kamala harris ella es simplemente la cara de una mucho grande ella,0.0
10/09/2024,rt gunthereagleman kamala harris incompetent https,-0.4767
10/09/2024,rt defiantls trump gays trump supporter trump look gay https,0.2732
10/09/2024,rt breaking incredible moment kamala harris cracked open beer stephen colbert kamala harris showing,0.0
10/09/2024,rt wallstreetapes happening right kamala fema tonight regular everyday americans working,0.0
10/09/2024,rt kamalahq vice president harris people applying job often ask job open one must ask,0.0
10/09/2024,rt mmpadellan tweeps vp kamala harris proved time cares americans announcement view today,0.4588
10/09/2024,rt zeekarkham lose little respect people go hate trump perfect,0.0276
10/09/2024,rt billie eilish heavy speech donald trump deleted twitter elon musk know,0.0
10/09/2024,rt zaleskiluke trump needs forget https,-0.2263
10/09/2024,rt douglasemhoff kamala running make sure everyone right safety dignity justice running stand,0.8807
10/09/2024,rt artcandee vp kamala harris gets warm welcome late night stephen colbert ðÿ https,0.5994
10/09/2024,rt dbongino today october 9th kamala harris worst vice president us history,-0.6249
10/09/2024,rt mmpadellan think hilarious little ago republicans criticizing kamala harris giving enough,0.4336
10/09/2024,yes,0.4019
10/09/2024,rt sxdoc georgia elections board votes subpoena fulton county 2020 election records raffensperger kemp finally exposed,-0.0772
10/09/2024,rt wish could concur interview ending campaign supporters,0.6808
10/09/2024,rt realoumagagirl tim sherhy conservative leader vote sheehyformt vote trump policies âœ,0.0
10/09/2024,rt realtuckfrumper blasts trump fbi failure probe kavanaugh tips https,-0.5106
10/09/2024,rt gunthereagleman someone tell kamala harris drinking beer stephen colbert people suffering,-0.4767
10/09/2024,rt marklevinshow trump unequivocally backs right win,0.5574
10/09/2024,rt ecomarxi olaf scholz supports keir starmer supports kamala harris supports justin trudeau supports emmanuel,0.8402
10/09/2024,rt atrupar colbert last question harris want ask question speaker johnson recently called gotcha,0.0772
10/09/2024,rt kamalaharris donald trump put putin american people time time new report says secretly sent,0.0
10/09/2024,mmpadellan even worse trump putin appeared discussed coordinated russias invasion ukraine 2017 trump first formal meeting putin russias full invasion start biden office planned trump https,-0.4767
10/09/2024,rt genflynn spotted florida harris https,0.0
10/09/2024,kamala harris interviews enormous audiences days right complains interview response demonize answers never give bullies,-0.3818
10/09/2024,mollyploofkins please vote take four probably years need elections said anymore dictator guard rails,0.3182
10/09/2024,rt lying rat ðÿš always lying rat ðÿš neveraccepttheunaccetable freedomvotenovember voteblue https,-0.7783
10/09/2024,rt kamalahq mitt romney disinformation put russians chinese trump spreading false claims,0.0
10/09/2024,rt repswalwell breaking trump sold scoured supermarkets pandemic covid tests trump secretly sent,0.0
10/09/2024,rt calltoactivism breaking shocking expose new york times uncovered donald trump secretly spoken,-0.5106
10/09/2024,rt decodingfoxnews watch network questions trump usually two minute long monologues,0.0
10/09/2024,rt realgeorgewebb1 trump facing choice jfk support space projects https,0.4019
10/09/2024,rt sammyravelony immigrant gulf war veteran first responder retired police officer amp voting trump let,-0.5994
10/09/2024,rt spbmckenna trump putin lapdog trump traitor https,0.0
10/09/2024,rt kylegriffin1 vice president harris howard stern new trump reports height pandemic remember,0.0
10/09/2024,rt ronnieluceronm president trump giving free rooms trump doral hotel lineman getting ready help people florida,0.872
10/09/2024,rt rpsagainsttrump former prime minister australia malcolm turnbull see trump putin occasions,0.0
10/09/2024,rt timcast 60 minutes obliterated wow tim walz gets called someone americans ca trust https,0.6124
10/09/2024,rt kennethrwebster member campaign driving around texas stealing yard signs republican candidates,-0.5719
10/09/2024,rt thewriterme auto workers trump https,0.0
10/09/2024,rt gunthereagleman kamala harris incompetent https,-0.4767
10/09/2024,rt bennyjohnson melania trump call threat democracy let ask really threat democracy,-0.796
10/09/2024,rt realtrumpnewsx let end donald trump ðÿ kamala harris ðÿ µ make go viral x let go https,0.0
10/09/2024,rt smc429 would even going like wray originally say bullet changed story,0.3612
10/09/2024,rt robertkennedyjc rate another week kamala voting trump vote trump maha maga,0.0
10/09/2024,rt jdunlap1974 stolen trump signs piscataquis county found piled behind maine democratic hq https,-0.4939
10/09/2024,rt stevenbeschloss trump already causing much damage chaos people places natural disaster,-0.8591
10/09/2024,rt elonmusk trump leading kamala 3 betting markets accurate polls actual money line,0.0
10/09/2024,rt behizytweets watch reporter asked jd vance message black voters vance answer perfect even,0.5719
10/09/2024,arcticohusky doggtism gon na rude wan na know things making vote trump gay furry like know hope get around answering,0.34
10/09/2024,rt usatrusttrump terrence good guy big heart kamala harris toast,0.7964
10/09/2024,rt trumpluvsobama explain maga boomers fleeced trump ðÿ https,0.0
10/09/2024,rt fft1776 billionaire discusses msm lying president trump since keep truth movingðÿ ðÿ š https,-0.2732
10/09/2024,rt repswalwell breaking trump sold scoured supermarkets pandemic covid tests trump secretly sent,0.0
10/09/2024,rt nahbabynah kamala harris uses words without single https,0.0
10/09/2024,rt magacult2 beautiful 1 minute 15 seconds kamala harris torching donald trump usdemocracy https,0.5994
10/09/2024,rt charliekirk11 kamala harris tells covid fear merchant howard stern trump weak lead guy,-0.7269
10/09/2024,rt bushorangutan sec pick savior eyes dan gallagher https feature donaldtrump,0.0
10/09/2024,rt ericabbenante megyn kelly provides timeline biden harris dismantling trump immigration policies refute harris lie,0.0
10/09/2024,rt nahbabynah kamala harris uses words without single https,0.0
10/09/2024,rt time trump told secretary defense shoot missiles mexico one know us,-0.2263
10/09/2024,therabbithole84 elonmusk child separation trump punitive families separated parents arrested amp sent jail children separated amp administratively lost trump policy coercion stop immigration family separation https,-0.872
10/09/2024,rt defiyantlyfree wonder 60 minutes would gone trouble edit donald interview make sound,-0.4019
10/09/2024,rt steveygarvey6 one fundamental differences adamschiff schiff wakes every day thinks,0.0
10/09/2024,rt carlquintanilla trump campaign none stories bob woodward kremlin abt business https,0.0
10/09/2024,rt gtconway3d imagine learned today kamala harris regular conversations vladimir putin sent,0.0
10/09/2024,njdotcom chose trump,0.0
10/09/2024,rt projectlincoln remember ronald reagan stood firm face threats russia republican party gone,-0.0258
10/09/2024,rt mmpadellan fun fact donald trump never popular vote track lose must abolish electoral,-0.1857
10/09/2024,rt bettybowers accountablegop regardless often stupidly calls president donald trump private citizen,-0.4588
10/09/2024,rt rpsagainsttrump elon musk trump loses fuc ed https,-0.3182
10/09/2024,holy,0.0
10/09/2024,bobbysausalito kamala run bus bus thing makes harris,0.0
10/09/2024,rt acnewsitics dead americans stacking freezer trucks donald trump sending covid tests vladimir putin,-0.6486
10/09/2024,qounterinsrgnt georgepapa19 question trump use burner phone call putin government top secrets florida estate know taking pictures documents amp sending easy almost impossible trace,0.5719
10/09/2024,rt steveygarvey6 one fundamental differences adamschiff schiff wakes every day thinks,0.0
10/09/2024,rt skylerforny anytime get viral post criticizing maga people stop seeing tweets lose followers skyler 24,-0.7506
10/09/2024,rt trump putin speed dial funny terrifying https,-0.2023
10/09/2024,ronnieluceronm putins president https,0.0
10/09/2024,rt nanlee1124 president trump benshapiro policy simple peace strength wars,0.4767
10/09/2024,farmgirlcarrie culpability absolute terror pay price actions drives demonization donald trump supposed turn way thought dispatching trump would easy could skate away oops,-0.2263
10/09/2024,rt realalexjones treason alert admin control hurricanes helene milton using pentagon weather,-0.1779
10/09/2024,rt tizzywoman love seeing real moments like campaign trail real people embraced humble leader enjoy,0.872
10/09/2024,rt breaking shocking statement donald trump said tax rich trump making abundantly,0.2263
10/09/2024,rt behizytweets steve garvey straight told adam schiff obsessed going donald trump also schiff,0.0516
10/09/2024,rt keitholbermann breaking kremlin confirms trump took covid tests meant americans sent putin per spokesman quoted,0.0
10/09/2024,rt kylegriffin1 new report sheldon whitehouse finds fresh evidence trump white house tightly controlled fbi,0.3182
10/09/2024,rt danielmilleresq got 28 days run score believe wo guarantee harris presidency,0.25
10/09/2024,rt rpsagainsttrump former prime minister australia malcolm turnbull see trump putin occasions,0.0
10/09/2024,aespolitics1 trump administration 2025 government people super intelligent transition team visionaries harris team bs https,0.7845
10/09/2024,rt victorshi2020 holy sh never seen opening 60 minutes brutal one start exposing,-0.7351
10/09/2024,go beer,0.0
10/09/2024,rt drmatthewsweet tonight gbnews presenter bev turner urging people buy book qanon digital soldier alleges king,0.0
10/09/2024,rt juntaousmc must watch tv press briefing leads kjp storming peter doocy mic drops kjpðÿ trump trump2024 https,0.0
10/09/2024,rt chrislilbooksto ðÿ hate trump https,-0.5719
10/09/2024,rt kamalahq fema administrator trump accusations completely false really got stop rhetoric,-0.5829
10/09/2024,rt buzzpatterson dude fellow soldiers trust remember lie told yesterday wars,-0.0772
10/09/2024,rt chuerta1 cryin loud see hear one person journalist politician say needs interviews,0.0
10/09/2024,rt trumpdailyposts anything would done something differently president biden past four years kamala,0.0
10/09/2024,rt catturd2 trump fire morning,-0.34
10/09/2024,rt joncoopertweets major upset democrat grier hopkins defeated republican john coghill race mayor,-0.7178
10/09/2024,rt onusfinance 1000 power airdrop alert realdonaldtrump leading race polymarket dropping,0.296
10/09/2024,nh4trump603 truthfreedompe1 teamtrump bbretonwindham lougnh kleavittnh nh voted republican 24 years singular oddity 2 elections clinton exactly sure nh,0.8271
10/09/2024,call vote trump reflects significant sentiment among supporters donald trump 2024 presidential election,0.5719
10/09/2024,rt hawleymo breaking new whistleblower alleges secret service still providing president trump full protection,0.0
10/09/2024,rt gop higgins asks fbi director wray fbi sent ghost busses filled fbi informants dressed,-0.3182
10/09/2024,imbeciles right word losing respect friends voting holocaust harris year beginning hate every democrat us house amp senate except rashidatlaib ilhan omar ilhanmn ok https https,0.2732
10/09/2024,yes,0.4019
10/09/2024,rt cwebbonline repeat putinownstrump nevada guarantee kamala harris,0.25
10/09/2024,rt important coming republican finding evidence determinative election fraud,-0.2263
10/09/2024,rt strandjunker donald trump retiree rapist amp convicted felon florida close contact putin pres russia,-0.7096
10/09/2024,anyone thinks leaders institutions keep trump check clearly vote check balance,0.4019
10/09/2024,walls closing kamala harris https,0.0
10/09/2024,rt pissed yet money flowing standby ðÿ yet another reason send biden,-0.6369
10/09/2024,rt breitbartnews long crowds dispersed donald trump return butler pa rally corey comperatore firefighter jacket,0.0
10/09/2024,rt alanjacobyjr president trump giving free rooms trump doral hotel lineman getting ready help people florida,0.872
10/09/2024,rt danielmilleresq terrifying proposition even kamala harris wins election certain states might try overturn,0.2732
10/09/2024,ronfilipkowski another example trump getting job absolutely,0.0
10/09/2024,rt nahbabynah kamala harris pressed illegal immigrants 60 minutes https,-0.5574
10/09/2024,rt nahbabynah kamala harris pressed illegal immigrants 60 minutes https,-0.5574
10/09/2024,rt meidastouch bad rudy rudy giuliani begging court collect 2 million trump owes legal work,-0.4588
